Brand,Product Name,Product Unit,Product Price,Pricing Unit,Secondary Price,Before Price,Valid Date,Image URL,Page URL
GAIN,"Original Laundry Detergent, Aroma Boost",64 loads,"$11.99
 ea.",,$0.44 /100ml,"Regular price
$14.29  ea.","Valid until Feb 7, 2024",,https://www.metro.ca/en/online-grocery/search-page-386
DOLE,BBQ & Bacon Salad Kit,346 g,"$5.99
 ea.",,$1.73 /100g,,,https://product-images.metro.ca/images/h6e/hb7/10498213969950.jpg,https://www.metro.ca/en/online-grocery/search-page-387
DOLE,"Fiesta Lime Salad Kit, Chop Chop",303 g,"$5.99
 ea.",,$1.98 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-387
DAWN,"Original Scented Dish Soap, Ultra",473 mL,"$12.99
 ea.",,$0.49 /100ml,,,,https://www.metro.ca/en/online-grocery/search-page-387
CASHMERE,"3ply Bathroom Tissue, Ultra",8 un,"$11.99
 ea.",,$1.50 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
CASHMERE,"2-Ply Bathroom Tissue, UltraLuxe",8 un,"$11.99
 ea.",,$1.50 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
GATORADE,"Sport Drink Beverage Variety Pack, G Zero",24x591 mL,"$19.99
 ea.",,$0.14 /100ml,,,,https://www.metro.ca/en/online-grocery/search-page-387
DOLE,Double Dill Salad Kit,340 g,"$5.99
 ea.",,$1.76 /100g,,,https://product-images.metro.ca/images/h11/h7f/10841642401822.jpg,https://www.metro.ca/en/online-grocery/search-page-387
BOUNCE,"Fresh Scented Mega Dryer Sheets, Pet Hair And Lint G...",120 un,"$13.99
 ea.",,$0.12 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
BOUNCE,"Outdoor Fresh™ Scented Softener Sheets, Wrinkle Guard",120 un,"$13.99
 ea.",,$0.12 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
IRRESISTIBLES,Frozen Large Pacific White Shrimps With Korean Style...,312 g,"$10.00
 ea.",,$3.21 /100g,"Regular price
$11.99  ea.","Valid until Jan 17, 2024",,https://www.metro.ca/en/online-grocery/search-page-387
BOOST,Lactose Free Chocolate Flavoured Nutritional Supplem...,2x325 mL,"$14.99
 ea.",,$1.15 /100ml,"Regular price
$17.99  ea.","Valid until Feb 7, 2024",,https://www.metro.ca/en/online-grocery/search-page-387
BOOST,Lactose Free Vanilla Flavoured Nutritional Supplemen...,2x325 mL,"$14.99
 ea.",,$1.15 /100ml,"Regular price
$17.99  ea.","Valid until Feb 7, 2024",,https://www.metro.ca/en/online-grocery/search-page-387
SILK,Cherry Flavoured Plant-Based Probiotics Yogurts,4x95 g,"$6.49
 ea.",,$1.71 /100g,,,https://product-images.metro.ca/images/h63/h6b/11522019721246.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SILK,Vanilla Flavoured Plant-Based Probiotics Yogurts,4x95 g,"$6.49
 ea.",,$1.71 /100g,,,https://product-images.metro.ca/images/h83/hef/11522018050078.jpg,https://www.metro.ca/en/online-grocery/search-page-387
,Frozen Coho Salmon Fillet,1 per tray,"$31.72
 avg. ea.","(1,200 g avg.)",$26.43 /kg$11.99 /lb.,"Regular price
$33.05  avg. kg","Valid until Jan 10, 2024",https://product-images.metro.ca/images/h1a/h85/12156438380574.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SCOTTIES,"3-Ply White Facial Tissue, Supreme",6 un,"$9.99
 ea.",,$1.67 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
DOLE,Chopped Chophouse Crunch Salade Kit,286 g,"$5.99
 ea.",,$2.09 /100g,,,https://product-images.metro.ca/images/h73/h4d/12175740567582.jpg,https://www.metro.ca/en/online-grocery/search-page-387
DOLE,Chopped Taco Chopped Salade Kit,270 g,"$5.99
 ea.",,$2.22 /100g,,,https://product-images.metro.ca/images/h78/h10/12175740174366.jpg,https://www.metro.ca/en/online-grocery/search-page-387
HIGH LINER,Fish Burgers,515 g,"$8.99
 ea.",,$1.75 /100g,"Regular price
$12.99  ea.","Valid until Jan 17, 2024",https://product-images.metro.ca/images/h26/h9c/10778699857950.jpg,https://www.metro.ca/en/online-grocery/search-page-387
NESTLÉ,"Frozen Dessert, Caramilk",1.5 L,"$5.99
 ea.",,$0.40 /100ml,"Regular price
$7.99  ea.","Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,"Medium Roast K-Cup Coffee Pods, Original Blend",100 un,"$29.99
 ea.",,$0.30 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-387
HIGH LINER,Frozen Herb And Garlic Haddock Bite,600 g,"$9.99
 ea.",,$1.67 /100g,"Regular price
$12.99  ea.","Valid until Jan 17, 2024",https://product-images.metro.ca/images/hb6/h2f/11205065277470.jpg,https://www.metro.ca/en/online-grocery/search-page-387
HIGH LINER,Frozen Original Haddock Bite,600 g,"$9.99
 ea.",,$1.67 /100g,"Regular price
$12.99  ea.","Valid until Jan 17, 2024",https://product-images.metro.ca/images/hb9/h20/11590738837534.jpg,https://www.metro.ca/en/online-grocery/search-page-387
METROGO!,Baby Carrots And Celery Sticks,325 g,"$3.99
 ea.",,$1.23 /100g,,,https://product-images.metro.ca/images/h6e/hbc/11122446073886.jpg,https://www.metro.ca/en/online-grocery/search-page-387
DAINTY,Organic Gluten Free Jasmine Rice,460 g,"$4.49
 ea.",,$0.98 /100g,"Regular price
$5.49  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/hb6/h6b/10715457257502.jpg,https://www.metro.ca/en/online-grocery/search-page-387
DAINTY,Organic Gluten Free Basmati Rice,430 g,"$4.49
 ea.",,$1.04 /100g,"Regular price
$5.49  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/hf1/h65/12122248314910.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,Apple And Grape Juice,8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.69  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h60/haa/10300163719198.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,Berry Splash Cocktail,8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.49  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/hb7/h73/10308086988830.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,Apple Juice,8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.69  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h11/hd7/10300164276254.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,Grape Flavoured Cocktail,8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.49  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h19/h06/10308099702814.jpg,https://www.metro.ca/en/online-grocery/search-page-387
SELECTION,"Fruit Punch Juice Boxes, Cocktail",8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.49  ea.","Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
SELECTION,Peach Cocktail,8x200 mL,"2 / 
$6.50",,$0.20 /100ml,"Regular price
$3.49  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h53/h4b/10845214998558.jpg,https://www.metro.ca/en/online-grocery/search-page-388
RYVITA,"Onion Flatbreads, Thins",125 g,"$4.19
 ea.",,$3.35 /100g,"Regular price
$4.99  ea.","Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
RYVITA,"3 Cheese Flatbreads, Thins",125 g,"$4.19
 ea.",,$3.35 /100g,"Regular price
$4.99  ea.","Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
MR. CLEAN,Multi Surface Cleaner,1.33 L,"$5.99
 ea.",,$0.45 /100ml,,,https://product-images.metro.ca/images/h3e/h0f/10184156413982.jpg,https://www.metro.ca/en/online-grocery/search-page-388
TROPICANA,Orange Juice With Some Pulp,1.54 L,"$5.99
 ea.",,$0.39 /100ml,,,https://product-images.metro.ca/images/hbe/h18/10792069791774.jpg,https://www.metro.ca/en/online-grocery/search-page-388
TROPICANA,Orange Juice With Lots Of Pulp,1.54 L,"$5.99
 ea.",,$0.39 /100ml,,,https://product-images.metro.ca/images/h83/h20/10792070053918.jpg,https://www.metro.ca/en/online-grocery/search-page-388
K POUR KATRINE,Gluten Free Vegan Silky Chocolate Cake,750 g,"$21.99
 ea.",,$2.93 /100g,,,https://product-images.metro.ca/images/hb1/hb5/11541178286110.jpg,https://www.metro.ca/en/online-grocery/search-page-388
TROPICANA,Orange Juice Without Pulp,1.54 L,"$5.99
 ea.",,$0.39 /100ml,,,https://product-images.metro.ca/images/he7/hbb/10792069201950.jpg,https://www.metro.ca/en/online-grocery/search-page-388
RITZ,Fudge Covered Crackers,212 g,"$3.79
 ea.",,$1.79 /100g,"Regular price
$4.79  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/hbf/h09/12191812616222.jpg,https://www.metro.ca/en/online-grocery/search-page-388
MIRABEL,Frisée Lettuce,2 un,"$4.99
 ea.",,$2.50 /un.,,,https://product-images.metro.ca/images/hc6/h02/11374908932126.jpg,https://www.metro.ca/en/online-grocery/search-page-388
SARDO,"Herb And Garlic Marinated Mussels, Premium Select",250 ml,"$5.99
 ea.",,$2.40 /100ml,,,,https://www.metro.ca/en/online-grocery/search-page-388
SELECTION,Unscented Clumping Cat Litter,18 kg,"$10.49
 ea.",,$0.06 /100g,,,https://product-images.metro.ca/images/h20/hb0/10822935150622.jpg,https://www.metro.ca/en/online-grocery/search-page-388
FRESHPET,"Turkey Bacon Dog Treats, Dog Joy",85 g,"$7.49
 ea.",,$8.81 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-388
TROPICANA,Red Grapefruit Juice,1.54 L,"$5.99
 ea.",,$0.39 /100ml,,,https://product-images.metro.ca/images/h9f/hc5/9516299223070.jpg,https://www.metro.ca/en/online-grocery/search-page-388
MCCAIN,"Frozen 3-Meat Pizza Pockets, Meat Lovers",600 g,"$7.79
 ea.",,$1.30 /100g,"Regular price
$8.99  ea.","Valid until Feb 14, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
PEPPERIDGE FARM,"Cheddar Flavoured Baked Crackers, Goldfish",750 g,"$10.49
 ea.",,$1.40 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-388
DEL MONTE,Guava Nectar,960 mL,"$2.39
 ea.",,$0.25 /100ml,,,https://product-images.metro.ca/images/h0a/h50/10967820435486.jpg,https://www.metro.ca/en/online-grocery/search-page-388
KNORR,"Beef Bouillon Cubes, Selects",66 g,"$5.99
 ea.",,$9.08 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-388
KNORR,"Chicken Broth Cubes, Selects",66 g,"$5.99
 ea.",,$9.08 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-388
BLUE DRAGON,Peanut Satay Sauce,270 mL,"$4.99
 ea.",,$1.85 /100ml,"Regular price
$6.29  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h4a/he1/9531491024926.jpg,https://www.metro.ca/en/online-grocery/search-page-388
,Case Of Fresh Figs,1 un,"$12.99
 ea.",,$12.99 /un.,,,https://product-images.metro.ca/images/h65/h6a/11521193836574.jpg,https://www.metro.ca/en/online-grocery/search-page-388
THE SAUSAGE GUYS,Octoberfest Sausage,325 g,"$7.99
 ea.",,$2.46 /100g,,"Valid until Jan 17, 2024",https://product-images.metro.ca/images/hfe/h78/10152914845726.jpg,https://www.metro.ca/en/online-grocery/search-page-388
THE LAUGHING COW,Original Cheese Dippers® With Whole Grain Breadsticks,140 g,"$3.79
 ea.",,$2.71 /100g,"Regular price
$5.29  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/h17/h2f/11761605640222.jpg,https://www.metro.ca/en/online-grocery/search-page-388
LITTLE NORTHERN BAKEHOUSE,Sliced Gluten Free White Bread,567 g,"$7.29
 ea.",,$1.29 /100g,"Regular price
$8.79  ea.","Valid until Feb 14, 2024",https://product-images.metro.ca/images/h44/h0d/12122247659550.jpg,https://www.metro.ca/en/online-grocery/search-page-388
HÄAGEN-DAZS,"Strawberry Cheesecake Flavoured Ice Cream Bars, Exträaz",3x72 mL,"$4.99
 ea.",,$2.31 /100ml,"Regular price
$6.69  ea.","Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
DARE,"Chocolate Coated Shortbread Cookies, Normandie",280 g,"$1.99
 ea.",,$0.71 /100g,"Regular price
$4.49  ea.","Valid until Jan 10, 2024",,https://www.metro.ca/en/online-grocery/search-page-388
ROLD GOLD,Pretzels Sticks,370 g,"2 / 
$7.50",,$1.01 /100g,"Regular price
$4.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/h94/h9a/11064050614302.jpg,https://www.metro.ca/en/online-grocery/search-page-388
ROLD GOLD,Thins Pretzels Snack,370 g,"2 / 
$7.50",,$1.01 /100g,"Regular price
$4.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/hda/h78/10547162775582.jpg,https://www.metro.ca/en/online-grocery/search-page-388
TOSTITOS,"Tortilla Chips, Rounds",480 g,"$5.99
 ea.",,$1.25 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-388
DORITOS,"Cheese Flavoured Tortilla Chips, Jalaneño And Cheddar",235 g,"2 / 
$8.50",,or $4.99 ea. $1.81 /100g,,"Valid until Jan 24, 2024",,https://www.metro.ca/en/online-grocery/search-page-389
FRITOS,Barbecue Flavoured Corn Chips,340 g,"2 / 
$7.50",,$1.10 /100g,"Regular price
$4.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/hed/hc5/11685176246302.jpg,https://www.metro.ca/en/online-grocery/search-page-389
DEL MONTE,Strawberry Frozen Fruit Bars,10x50 mL,"$5.99
 ea.",,$1.20 /100ml,"Regular price
$8.79  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h9c/h07/9858358345758.jpg,https://www.metro.ca/en/online-grocery/search-page-389
LAY'S,Mix Chips Variety Pack,484 g,"$10.99
 ea.",,$2.27 /100g,,,https://product-images.metro.ca/images/h53/h14/12066557591582.jpg,https://www.metro.ca/en/online-grocery/search-page-389
LAY'S,Mix Chips Variety Pack,504 g,"$10.99
 ea.",,$2.18 /100g,,,https://product-images.metro.ca/images/h2f/h6f/12066555822110.jpg,https://www.metro.ca/en/online-grocery/search-page-389
POPCORNERS,Sea Salt Popped-Corn Chips,142 g,"$4.49
 ea.",,$3.16 /100g,"Regular price
$4.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/h66/hc6/10509847887902.jpg,https://www.metro.ca/en/online-grocery/search-page-389
P'TIT QUÉBEC,Shredded Mozzarella Cheese,907 g,"$15.49
 ea.",,$1.71 /100g,,,https://product-images.metro.ca/images/h77/h42/9928040382494.jpg,https://www.metro.ca/en/online-grocery/search-page-389
PAQUITO,Raspberry Syrup,750 mL,"$8.49
 ea.",,$1.13 /100ml,,,https://product-images.metro.ca/images/hc8/h6e/10246327042078.jpg,https://www.metro.ca/en/online-grocery/search-page-389
SELECTION,Shredded White Old Cheddar Cheese,320 g,"$5.99
 ea.",,$1.87 /100g,"Regular price
$7.49  ea.","Valid until Feb 14, 2024",https://product-images.metro.ca/images/hbd/hfa/10200609849374.jpg,https://www.metro.ca/en/online-grocery/search-page-389
BALDERSON,Old White Cheddar,170 g,"$8.00
 ea.",,$4.71 /100g,"Regular price
$8.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/hc4/h88/11064213798942.jpg,https://www.metro.ca/en/online-grocery/search-page-389
PREMIÈRE MOISSON,Duck Rillettes,200 g,"$12.99
 ea.",,$6.50 /100g,,,https://product-images.metro.ca/images/hcc/h6d/11025182556190.jpg,https://www.metro.ca/en/online-grocery/search-page-389
JULIE SNYDER,Cilantro Lime Tofu Spread,225 g,"$6.49
 ea.",,$2.88 /100g,"Regular price
$6.79  ea.","Valid until Jan 17, 2024",https://product-images.metro.ca/images/h43/h44/10710695247902.jpg,https://www.metro.ca/en/online-grocery/search-page-389
LESTERS,All Beef Salami,375 g,"$7.99
 ea.",,$2.13 /100g,,,https://product-images.metro.ca/images/h7d/h54/10695841579038.jpg,https://www.metro.ca/en/online-grocery/search-page-389
BABYBEL,Plant-Based Cheese,100 g,"$3.79
 ea.",,$3.79 /100g,"Regular price
$4.99  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/hbc/h86/10939171667998.jpg,https://www.metro.ca/en/online-grocery/search-page-389
LIFE SMART,Reduced Salt Chicken Broth,900 mL,"$2.00
 ea.",,$0.22 /100ml,"Regular price
$2.29  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/hd3/h5d/12175323168798.jpg,https://www.metro.ca/en/online-grocery/search-page-389
LIFE SMART,Chicken Broth,900 mL,"$2.00
 ea.",,$0.22 /100ml,"Regular price
$2.29  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h61/he3/11521961099294.jpg,https://www.metro.ca/en/online-grocery/search-page-389
IRRESISTIBLES,2% Plain Skyr Yogurt,750 g,"$5.89
 ea.",,$0.79 /100g,,,https://product-images.metro.ca/images/hd9/h59/11521907851294.jpg,https://www.metro.ca/en/online-grocery/search-page-389
IRRESISTIBLES,2% Plain Greek Yogurt,750 g,"$5.89
 ea.",,$0.79 /100g,,,https://product-images.metro.ca/images/h74/h88/12175333589022.jpg,https://www.metro.ca/en/online-grocery/search-page-389
IRRESISTIBLES,2 % Lime Greek Yogurt,4x100 g,"$2.99
 ea.",,$0.75 /100g,"Regular price
$4.19  ea.","Valid until Jan 10, 2024",https://product-images.metro.ca/images/hc4/h24/12175331459102.jpg,https://www.metro.ca/en/online-grocery/search-page-389
SELECTION,"3-Ply Bathroom Tissue, Ultra Soft",18 un,"$13.49
 ea.",,$0.75 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-389
,Kiwi,2 lb,"$7.99
 ea.",,$0.88 /100g,,,https://product-images.metro.ca/images/he1/hc1/11522097938462.jpg,https://www.metro.ca/en/online-grocery/search-page-389
CHAVROUX,Pasteurised Goat'S Milk Soft Cheese,150 g,"$8.00
 ea.",,$5.33 /100g,,,https://product-images.metro.ca/images/h1a/hea/11439597420574.jpg,https://www.metro.ca/en/online-grocery/search-page-389
QUAKER,Apples And Cinnamon Flavoured Instant Oatmeal,264 g,"$3.49
 ea.",,$1.32 /100g,"Regular price
$4.99  ea.","Valid until Feb 7, 2024",https://product-images.metro.ca/images/h46/hc3/11459649667102.jpg,https://www.metro.ca/en/online-grocery/search-page-389
CLUB HOUSE,"Vegetable Spice Seasoning, La Grille",148 g,"$6.49
 ea.",,$4.39 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-389
CLUB HOUSE,"Southern-Style BBQ Spices, La Grille",125 g,"$6.49
 ea.",,$5.19 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-389
SWIFFER,"16 Dusters, Dusters",16 un,"$19.99
 ea.",,$1.25 /un.,,,,https://www.metro.ca/en/online-grocery/search-page-389
SELECTION,Prepared Yellow Mustard,400 mL,"$1.79
 ea.",,$0.45 /100ml,"Regular price
$2.29  ea.","Valid until Jan 24, 2024",https://product-images.metro.ca/images/h80/hcd/9249623113758.jpg,https://www.metro.ca/en/online-grocery/search-page-389
COOKIE IT UP,"Salted Butterscotch Flavoured Shortbread Cookies, Sh...",140 g,"$5.49
 ea.",,$3.92 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-389
COOKIE IT UP,White Chocolate And Cranberry Flavoured Shorts Cookies,140 g,"$5.49
 ea.",,$3.92 /100g,,,https://product-images.metro.ca/images/h07/hdd/9255018266654.jpg,https://www.metro.ca/en/online-grocery/search-page-389
COOKIE IT UP,Double Chocolate Flavoured Shorts Cookies,140 g,"$5.49
 ea.",,$3.92 /100g,,,https://product-images.metro.ca/images/h4b/ha6/9254557155358.jpg,https://www.metro.ca/en/online-grocery/search-page-389
METROGO!,"Vegetable Mix With Aioli Seasoning, Le Plein Air",1 tray,"$6.99
 ea.",,$1.64 /100g,,,,https://www.metro.ca/en/online-grocery/search-page-390
